id,url,name,description,num_stars,num_forks,num_issues,num_commits,num_contributors,active_days,last_commit_at,num_functions,used_platforms,used_frameworks,num_packages,num_published_packages,num_faas_handlers,num_faas_runtime_dependencies
345946012,https://github.com/nftstorage/nft.storage,nft.storage,😋 Free decentralized storage and bandwidth for NFTs on IPFS and Filecoin.,614,161,2601,1437,41,1136,2024-04-17T22:29:05Z,4,cloudflare,wrangler,9,0,0,0
346385174,https://github.com/serverless-dns/serverless-dns,serverless-dns,"The RethinkDNS resolver that deploys to Cloudflare Workers, Deno Deploy, Fastly, and Fly.io",1694,1193,177,1076,13,1083,2024-02-20T12:19:08Z,4,fastly;cloudflare,fastly;wrangler,1,0,0,0
347907959,https://github.com/clarkyu2016/sql-beautify,sql-beautify,VS Code extension that beautifies SQL(HQL).,57,18,64,113,4,1001,2023-12-11T17:49:04Z,0,,,1,0,0,0
348150610,https://github.com/wilburx9/wilburx9.com,wilburx9.com,"Source code for my website, wilburx9.com",8,0,29,471,-1,1049,2024-01-28T15:45:07Z,0,,,1,0,0,0
348485922,https://github.com/aws-actions/setup-sam,setup-sam,Action to set up AWS SAM CLI and add it to the PATH,136,22,104,61,10,1113,2024-04-02T23:47:07Z,0,,,1,0,0,0
349124878,https://github.com/microlinkhq/function,function,"Browser functions as Service. Interacting with browser pages, remotely.",13,3,29,92,2,1147,2024-05-08T08:27:40Z,0,,,2,0,0,0
349447798,https://github.com/edgio-docs/edgio-docs,edgio-docs,"Edgio Documentation - Develop, deploy, preview, split test and monitor your frontend.",11,52,1096,2883,32,843,2024-05-15T18:06:20Z,0,,,3,0,0,0
350585384,https://github.com/Ziqing19/LabelPixivBookmarks,LabelPixivBookmarks,A JS script helps pixiv users to label their untagged images in the bookmark.,36,2,20,66,2,1098,2024-03-25T02:05:49Z,0,,,0,0,0,0
351065687,https://github.com/shahednasser/cross-post,cross-post,Cross Post a blog to multiple websites,117,16,46,102,5,911,2023-09-21T20:43:57Z,0,,,1,0,0,0
352436122,https://github.com/neondatabase/website,website,Official docs and website for Neon.,149,60,1681,11831,98,925,2024-05-15T17:09:17Z,0,,,1,0,0,0
352530667,https://github.com/tuhinpal/amazon-scraper,amazon-scraper,"Serverless Amazon India Scraper with search and product API, made with Cloudflare worker",85,114,9,44,2,1133,2024-05-05T06:29:58Z,3,cloudflare,wrangler,1,0,0,0
352811949,https://github.com/anzharip/azure-function-multipart,azure-function-multipart,Module to parse multipart/form-data on Azure Functions.,17,6,638,834,4,678,2023-02-06T00:29:23Z,0,azure,azure_functions,1,0,0,1
353119234,https://github.com/hyperledger-dlt-landscape/hyperledger-dlt-landscape,hyperledger-dlt-landscape,"A living market landscape with a technology foundation, created by and for the DLT community",8,9,336,241,15,1133,2024-05-06T18:37:03Z,0,netlify,netlify,0,0,0,0
353486671,https://github.com/ljacobsson/samp-cli,samp-cli,CLI tool that offers advanced productivity and debugging features to AWS SAM users,73,9,27,202,8,1091,2024-03-26T14:20:17Z,0,,,3,0,3,0
355277962,https://github.com/appium/appium-inspector,appium-inspector,"A GUI inspector for mobile apps and more, powered by a (separately installed) Appium server",881,251,1449,1038,40,1121,2024-05-01T21:07:21Z,0,,,1,0,0,0
357541758,https://github.com/huaize2020/awesome-nodejs,awesome-nodejs,Node.js 资源大全中文版。An awesome Node.js packages and resources,1205,135,19,584,5,912,2023-10-12T12:22:03Z,0,,,0,0,0,0
358639707,https://github.com/rickkas7/PublishQueuePosixRK,PublishQueuePosixRK,Version of publish queue for storing events on the POSIX flash file system,8,4,6,17,-1,919,2023-10-22T11:21:42Z,0,,,0,0,0,0
358750030,https://github.com/leeoocca/awesome-42,awesome-42,"😎 A list of useful resources, links and more for @42School students.",339,25,11,94,10,632,2023-01-08T23:03:51Z,0,,,1,0,0,0
361362296,https://github.com/cpinitiative/ide,ide,"A realtime collaborative IDE with code execution, intellisense, mobile support, and built-in USACO submissions.",294,33,145,518,12,1108,2024-05-07T06:50:31Z,0,firebase,firebase,1,0,0,0
362741913,https://github.com/EYBlockchain/nightfall_3,nightfall_3,a mono-repo containing an optimistic version of nightfall,259,57,1446,3844,22,1081,2024-04-17T17:03:17Z,0,,,12,0,1,0
364435145,https://github.com/Zyplos/discord-readme-badge,discord-readme-badge,Show whatever you're working on through your GitHub readme!,45,13,10,44,5,1100,2024-05-09T02:19:02Z,0,,,1,0,0,0
364814367,https://github.com/RocketChat/RC4Community,RC4Community,"Full-stack components for building, engaging, and growing your massive on-line community",41,66,231,238,15,726,2023-05-02T17:25:32Z,0,,,2,0,0,0
365662954,https://github.com/Mini-Ware/Qubit,Qubit,A simple yet powerful space themed discord utility bot,8,0,41,257,-1,754,2023-06-02T14:09:07Z,0,,,1,0,0,0
365857189,https://github.com/dxdc/aws-sdk-google-apps,aws-sdk-google-apps,Native Google Apps Script support for Amazon AWS SDK for JavaScript,20,6,18,30,2,904,2023-10-30T13:24:10Z,0,,,1,0,0,0
366098778,https://github.com/tina-hello/doh-cf-workers,doh-cf-workers,DNS-over-HTTPS proxy on Cloudflare Workers,339,370,16,48,2,1095,2024-05-09T10:55:15Z,1,cloudflare,wrangler,1,0,0,0
366566599,https://github.com/HoraceShmorace/Image-Flex,Image-Flex,"A robust, secure, and easily deployable image resizing service that scales, optimizes, and caches images on ""the edge,"" on the fly, built on AWS Serverless technologies. Served by CloudFront via an Origin Access Identity. Executed on Lambda@Edge. Backed by S3. Protected by AWS WAF. Provisioned via CloudFormation. Deployed by the AWS SAM CLI.",119,37,21,46,4,1097,2024-05-13T16:42:53Z,2,aws,aws_cloudformation_and_sam,3,0,4,0
366656720,https://github.com/OrangeX4/Latex-Sympy-Calculator,Latex-Sympy-Calculator,Convert Latex to Sympy and calculate it in Latex or Markdown in VSCode.,79,5,26,40,3,749,2023-05-31T13:15:01Z,0,,,1,0,0,0
367725125,https://github.com/ckhmer1/node-red-contrib-alexa-virtual-smarthome,node-red-contrib-alexa-virtual-smarthome,Alexa Smart Home Node Red module to control your smart home devices via Alexa,10,4,94,282,3,1087,2024-05-06T14:29:44Z,1,aws,alexa_skills_kit,2,0,3,0
367931235,https://github.com/Cuzzo01/antgame.io,antgame.io,A webgame built on an ant simulator. Procedually generated daily challenges and a sandbox mode/map editor.,34,2,366,1247,3,1036,2024-03-22T01:57:35Z,0,,,3,0,0,0
368913280,https://github.com/ioBroker/ioBroker.scheduler,ioBroker.scheduler,Create and manage schedule profiles.,12,2,268,446,6,1073,2024-04-27T04:13:07Z,0,,,3,0,0,0
369310068,https://github.com/Kielx/terminal-portfolio,terminal-portfolio,Terminal-portfolio - ideal for showcasing software developer projects.,84,24,22,243,-1,815,2023-08-13T21:24:27Z,0,,,1,0,1,0
370036624,https://github.com/teticio/lambda-scraper,lambda-scraper,Use AWS Lambda functions as a proxy pool to scrape web pages.,90,12,10,69,-1,955,2024-01-03T19:03:48Z,0,,,2,0,0,0
371458290,https://github.com/bcgov/parks-reso-api,parks-reso-api,BC Parks Reservation System API,12,12,379,531,14,1084,2024-05-15T16:51:05Z,61,aws,serverless;terraform,1,0,30,0
372675120,https://github.com/typesense/firestore-typesense-search,firestore-typesense-search,"Firebase Extension to automatically push Firestore documents to Typesense for full-text search with typo tolerance, faceting, and more",145,22,77,166,8,1061,2024-04-26T16:18:35Z,3,firebase,firebase,2,0,0,1
373154756,https://github.com/lennartdeknikker/storybook-addon-jira,storybook-addon-jira,An extra panel to show JIRA tickets concerning certain components.,10,4,8,159,2,608,2023-01-31T11:37:23Z,0,,,1,0,1,0
374771841,https://github.com/CCExtractor/beacon-backend,beacon-backend,"backend for the beacon app, gsoc 2021",7,37,379,110,5,628,2023-02-25T21:42:48Z,2,aws,serverless,1,0,2,0
375050270,https://github.com/AllTheMods/ATM-7,ATM-7,This is the official repository and issue-tracker for All The Mods 7 1.18,86,50,1708,729,23,1016,2024-03-21T02:32:09Z,0,,,0,0,0,0
375893888,https://github.com/logan-han/twitter-deleter,twitter-deleter,Delete tweets for free,14,1,318,448,3,767,2023-07-18T04:43:09Z,2,aws,serverless,1,0,2,0
376081933,https://github.com/adithyapaib/lenk.cf,lenk.cf,"A URL shortener website and PWA build with vercel serverless cloud function, MongoDB and nodeJS ",14,4,5,48,3,870,2023-10-30T12:12:43Z,0,vercel,vercel,1,0,0,0
377475092,https://github.com/matthew-paul/valorant-lineups,valorant-lineups,A website created using react to view lineups on an interactive map,8,1,31,189,-1,1033,2024-04-12T00:51:46Z,0,,,1,0,0,0
379075817,https://github.com/npm/package-json,package-json,Programmatic API to update package.json,51,4,98,108,7,1053,2024-05-03T18:47:33Z,0,,,1,0,0,0
379599704,https://github.com/cds-snc/terraform-plan,terraform-plan,GitHub Action to run Terraform plan and add a comment with the changes.,55,4,330,277,12,975,2024-02-23T14:27:50Z,0,,,1,0,0,0
379893599,https://github.com/dvla/serverless-apigateway-log-retention,serverless-apigateway-log-retention,Control the retention of your AWS ApiGateway access logs and execution logs.,5,8,13,31,2,830,2023-10-02T11:42:54Z,0,,,1,0,0,0
380354236,https://github.com/cagov/wordpress-to-github,wordpress-to-github,A tool for taking content from Wordpress instances and pushing the content and json meta to Github.,11,3,122,387,6,917,2023-12-29T18:21:29Z,2,azure,azure_functions,2,0,0,0
380537614,https://github.com/saarthdeshpande/serverless-cloud-storage,serverless-cloud-storage,"A self-hosted serverless cloud storage platform to host your own cloud storage at solely S3 rates, i.e., 50 TB /month at 1.6 INR/GB (~0.021 USD) per month.",10,2,29,91,3,743,2023-07-09T01:18:07Z,0,,,1,0,0,0
384383299,https://github.com/serverless-dns/blocklists,blocklists,An opinionated collection of blocklists for RethinkDNS.,77,22,170,403,16,822,2023-10-09T01:29:15Z,0,,,1,0,0,0
384643688,https://github.com/vim-denops/denops-documentation,denops-documentation,📖  Denops documentation,9,4,12,49,5,1040,2024-05-14T18:39:48Z,0,,,0,0,0,0
385115840,https://github.com/plumsirawit/task-pdf-writer,task-pdf-writer,A pdf writer for competitive programming task statements,11,3,53,186,2,1033,2024-05-09T17:59:34Z,7,aws,serverless,2,0,0,1
386693970,https://github.com/avinash201199/Competitions-and-Programs-List,Competitions-and-Programs-List,List of competitions with details for college students to participate and  to enhance their skills.,530,224,517,678,135,852,2023-11-15T18:36:19Z,0,,,0,0,0,0
388764310,https://github.com/RiteshPuvvada/Stock-Checker,Stock-Checker,Check the current stock exchange rate.,8,1,109,149,3,556,2023-01-30T05:49:31Z,0,,,1,0,0,0
389038869,https://github.com/saintmalik/awesome-oss-docs,awesome-oss-docs,📚 A curated list of awesome open source documentation for people whole love contributing to docs (Documentarians).,106,62,223,429,46,836,2023-11-08T05:35:06Z,0,,,0,0,0,0
389334018,https://github.com/HCLonely/awesome-bilibili-extra,awesome-bilibili-extra,收集一些让我们在使用B站时更加方便的浏览器扩展/脚本/程序【月底更新】,1400,65,6,286,3,1007,2024-04-27T13:50:23Z,0,,,1,0,0,0
389410299,https://github.com/konstk1/helium-dashboard,helium-dashboard,Helium dashboard,23,14,18,14,3,962,2024-03-13T13:14:19Z,0,,,1,0,1,0
390769705,https://github.com/Abdullah-V/Turkce-Bloglar,Turkce-Bloglar,"📄 Yazılım, programlama, teknoloji ve kariyer hakkındaki türkçe bloglar",14,3,6,18,3,926,2024-02-10T20:07:19Z,0,,,0,0,0,0
393477864,https://github.com/service-cloud-voice/ServiceCloudVoiceLambdas,ServiceCloudVoiceLambdas,"This application provides a set of Lambda functions, which are available within your Amazon Connect instance after provisioning the instance with your Service Cloud Voice contact center. You can use these Lambdas in Amazon Connect contact flows.",13,15,83,22,6,989,2024-04-21T22:37:32Z,14,aws,aws_cloudformation_and_sam,27,0,26,0
393873376,https://github.com/devsapp/start-puppeteer,start-puppeteer,快速部署puppeteer到阿里云函数计算，支持nodejs12和custom container,15,13,40,90,4,1064,2024-03-22T03:12:53Z,0,,,3,0,2,0
394057643,https://github.com/btjones/axilla,axilla,A web-based implementation of Pixlet.,22,7,29,42,3,785,2023-10-07T04:07:07Z,1,netlify,netlify,1,0,1,0
394411220,https://github.com/tearust/teaproject,teaproject,This is the open public repo for Tea Project Community,16,9,37,241,2,929,2024-02-24T17:04:57Z,0,,,0,0,0,0
395766206,https://github.com/OHNLP/MedTator,MedTator,A Serverless Text Annotation Tool for Corpus Development,45,16,12,360,2,875,2024-01-05T21:03:47Z,0,,,0,0,0,0
398013129,https://github.com/JoshHeng/JackboxProxy,JackboxProxy,Proxies jackbox.tv to a custom domain using CloudFlare Workers and Vercel Serverless Functions,12,6,5,23,2,539,2023-02-09T18:25:45Z,0,,,0,0,0,0
399564882,https://github.com/awslabs/aws-virtual-application-management,aws-virtual-application-management,A solution designed to automate the curation of Amazon AppStream 2.0 Images and allows administrators to create an application repository.,19,10,19,215,6,713,2023-08-07T17:08:04Z,2,aws,serverless;aws_cloudformation_and_sam,107,0,8,0
399621363,https://github.com/webmaxru/bpm-counter,bpm-counter,BPM Techno - Free Online Real-Time BPM Counter for DJ,38,5,6,75,-1,681,2023-07-06T17:37:06Z,1,azure,azure_functions,2,0,0,0
399718555,https://github.com/Serverless-Devs/fc-http,fc-http,在 阿里云 函数计算 中使用您现有的中间件框架（例如 Express、Koa),11,2,16,56,3,820,2023-11-23T08:44:37Z,0,,,1,0,0,0
399929433,https://github.com/Authress-Engineering/aws-s3-explorer,aws-s3-explorer,A public open source S3 explorer for public/private buckets that can be deployed anywhere.,42,22,15,126,2,983,2024-05-04T09:46:21Z,0,,,1,0,1,0
401571049,https://github.com/iamarkadyt/aws-auth,aws-auth,":fire: AWS authentication CLI with built-in support for MFA, secure credential storage and easy IAM role switching.",171,5,7,150,-1,971,2024-04-09T01:07:28Z,0,,,1,0,0,0
402964270,https://github.com/osstotalsoft/atlas,atlas,Atlas is an UI designer for Netflix Conductor  https://netflix.github.io/conductor/,38,5,52,213,6,874,2024-01-26T10:54:57Z,0,,,2,0,1,0
403881917,https://github.com/AdrKacz/super-duper-guacamole,super-duper-guacamole,Awa is a mobile application to make new friends 🔥,5,1,500,697,6,548,2023-03-09T09:55:34Z,17,aws,aws_cloudformation_and_sam,22,0,34,0
405707614,https://github.com/Rongronggg9/rsstt-img-relay,rsstt-img-relay,"Media (image, video, etc) relay on Cloudflare Workers/Pages, used by https://github.com/Rongronggg9/RSS-to-Telegram-Bot",37,29,5,81,2,1632,2024-03-31T16:06:27Z,2,cloudflare,wrangler,1,0,0,0
406106023,https://github.com/microsoft/Chestist,Chestist,Integrate FHIR with ML to identify areas of interest on patient thoracic X-rays.,11,5,49,99,7,505,2023-01-31T13:45:15Z,3,azure,azure_resource_manager,2,0,0,0
408413053,https://github.com/zebnat/morpho-dimension,morpho-dimension,Morpho Dimension is a standalone web application that implements macrojuegos.com api in order to deliver features to users.,9,22,15,30,2,504,2023-02-06T18:28:03Z,0,,,1,0,0,0
410069720,https://github.com/FTBTeam/FTB-Modpack-Issues,FTB-Modpack-Issues,"Any and all FTB Modpack issues are here! Please create a new issue, add to an existing one or maybe even suggest a feature in the discussions",36,10,5148,33,5,890,2024-03-02T22:47:03Z,0,,,2,0,0,0
411143510,https://github.com/benjifs/micropub,micropub,Serverless Micropub and media endpoints to publish to static site,26,5,13,70,-1,851,2024-01-26T18:23:44Z,0,netlify,netlify,1,0,0,0
413487283,https://github.com/CU-CommunityApps/ct-az-common-alert-endpoint,ct-az-common-alert-endpoint,Azure Function for an HTTP endpoint to receive Azure Monitor alerts that use the Common Alert Schema and send them to an MS Teams Incoming Webhook,12,2,371,575,2,917,2024-04-23T12:06:29Z,1,azure,azure_functions,1,0,0,1
416410764,https://github.com/geoffrich/svelte-adapter-azure-swa,svelte-adapter-azure-swa,SvelteKit adapter for Azure Static Web Apps.,124,26,175,109,16,811,2024-01-01T19:44:32Z,0,azure,azure_functions,2,0,0,0
416668318,https://github.com/nearform/zoom-shuffle-bot,zoom-shuffle-bot,Zoom Chatbot used to retrieve a randomized list of your current meeting's participants,9,1,714,679,19,895,2024-03-26T16:07:02Z,0,firebase,firebase,1,0,0,0
417308136,https://github.com/theBowja/genshin-db-api,genshin-db-api,Web API for retrieving genshin-db data.,7,5,81,155,2,922,2024-04-23T13:41:46Z,0,,,1,0,0,0
417646155,https://github.com/dagster-io/dagster-cloud-cicd-action,dagster-cloud-cicd-action,GitHub Action to update Dagster Cloud repo locations,7,6,23,67,7,743,2023-10-27T17:48:36Z,0,,,1,0,0,0
420041471,https://github.com/functionalscript/functionalscript,functionalscript,FunctionalScript is a purely functional subset of JavaScript,39,3,265,547,5,872,2024-03-11T23:17:36Z,0,,,1,0,0,0
421546117,https://github.com/sledilnik/zdravniki,zdravniki,Website for showing doctors' availability in Slovenia - https://zdravniki.sledilnik.org/,8,8,492,1039,14,918,2024-04-27T18:42:32Z,0,,,1,0,0,0
421568968,https://github.com/Trip1eLift/virtual-avatar,virtual-avatar,A web-based 3D face mesh renderer and streaming platform inspired by the Metaverse.,9,2,9,104,-1,525,2023-04-05T00:38:57Z,0,,,3,0,0,0
421838644,https://github.com/danieluhm2004/serverless-webpack-prisma,serverless-webpack-prisma,"When using serverless webpack, you can save up to 50% of package capacity by deleting unnecessary Prisma engine.",32,25,33,65,9,723,2023-10-20T04:45:38Z,0,,,1,0,0,0
423751390,https://github.com/discussjs/discuss,discuss,"一款简单，安全，免费的评论系统 | A simple, safe, free comment system",72,13,23,159,3,891,2024-05-02T14:21:57Z,0,,,1,0,0,0
427451415,https://github.com/infracost/actions,actions,GitHub Action for Infracost.  See cloud cost estimates for Terraform in pull requests. 💰📉 Love your cloud bill! ,210,32,194,197,12,838,2024-02-28T07:53:14Z,0,,,2,0,0,0
